     234.375  71114.250 # matmult_lib
     937.500 183018.268 # matmult_lib
    5859.375 293102.322 # matmult_lib
   23437.500 355862.094 # matmult_lib
   93750.000 379107.295 # matmult_lib
  585937.500 405166.084 # matmult_lib
