     234.375   3720.417 # matmult_mkn_omp
     937.500   3801.667 # matmult_mkn_omp
    5859.375   3825.378 # matmult_mkn_omp
   23437.500   3869.740 # matmult_mkn_omp
   93750.000   3794.273 # matmult_mkn_omp
  585937.500   3454.262 # matmult_mkn_omp
