     234.375  28131.065 # matmult_lib
     937.500  47488.781 # matmult_lib
    5859.375  62770.342 # matmult_lib
   23437.500  74342.445 # matmult_lib
   93750.000  78751.795 # matmult_lib
  585937.500  82206.756 # matmult_lib
