     234.375  54942.216 # matmult_lib
     937.500 121901.863 # matmult_lib
    5859.375 180614.916 # matmult_lib
   23437.500 218863.690 # matmult_lib
   93750.000 231005.796 # matmult_lib
  585937.500 244189.862 # matmult_lib
