     234.375  59232.929 # matmult_lib
     937.500 174938.893 # matmult_lib
    5859.375 312781.456 # matmult_lib
   23437.500 395658.339 # matmult_lib
   93750.000 438385.313 # matmult_lib
  585937.500 475929.155 # matmult_lib
