     234.375  65159.401 # matmult_lib
     937.500 184155.974 # matmult_lib
    5859.375 383442.921 # matmult_lib
   23437.500 488238.875 # matmult_lib
   93750.000 574519.924 # matmult_lib
  585937.500 635033.210 # matmult_lib
