     234.375  31263.379 # matmult_lib
     937.500  75670.490 # matmult_lib
    5859.375 110313.345 # matmult_lib
   23437.500 134001.020 # matmult_lib
   93750.000 147991.906 # matmult_lib
  585937.500 163074.804 # matmult_lib
