     234.375  48770.364 # matmult_lib
     937.500 134920.302 # matmult_lib
    5859.375 215554.407 # matmult_lib
   23437.500 264355.997 # matmult_lib
   93750.000 295735.967 # matmult_lib
  585937.500 324800.016 # matmult_lib
