     234.375  75329.999 # matmult_lib
     937.500 204506.438 # matmult_lib
    5859.375 388372.447 # matmult_lib
   23437.500 485142.417 # matmult_lib
   93750.000 515598.758 # matmult_lib
  585937.500 555967.929 # matmult_lib
